documento_idno,archivo_idno,archivo_nombre,archivo_nombre_abreviado,archivo_ubicacion_lugar_id,fondo,subfondo,serie,subserie,tipo_udc,unidad_documental_compuesta,tipo_documento,sigla_documento,resumen,deteriorado,fecha_inicial,fecha_inicial_raw,fecha_inicial_aproximada,fecha_final,fecha_final_raw,fecha_final_aproximada,folio_inicial,folio_final,evento_valor_sp,evento_forma_de_pago,evento_total,notas
mx-sv-doc-001554,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,739,Carta de compra/venta,,"Antonio Sanchez, mulato blanco de la ciudad de México de 16 años",False,1689-01-01,1689,False,1689-01-01,1689,False,12r,,250,pesos de oro común en reales,,"Contrato de compra-venta de Antonio Sanchez, varón mulato blanco esclavizado de 16 años de edad, realizado en la ciudad de México."
mx-sv-doc-001553,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,739,Carta de compra/venta,,"Simon, mulato de la ciudad de México de 23 años",False,1688-01-01,1688,False,1688-01-01,1688,False,33v,,350,pesos de oro común en reales,,"Contrato de compra-venta de Simon, varón mulato esclavizado de 23 años de edad, realizado en la ciudad de México."
mx-sv-doc-001552,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,739,Carta de compra/venta,,"Maria, negra de Arara de 27 años",False,1688-01-01,1688,False,1688-01-01,1688,False,1r,,430,pesos de oro común en reales,,"Contrato de compra-venta de Maria, mujer negra Arara esclavizada de 27 años de edad, realizado en la ciudad de México."
mx-sv-doc-001551,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Francisco de Quero,,,lib,436,Carta de compra/venta,,"Juan Antonio, mulatillo de 12 años fue vendido en Antequera.",False,1699-11-27,27/11/1699,,1699-11-27,27/11/1699,,185r,186r,,pesos de oro común en reales horros de alcabala,,"Juan Rubin de Zelis vende Juan Antonio, mulatillo a Ysidro Valera Moreno. Valor del esclavizado: [...]cientos 50 pesos de oro común en reales horros de alcabala."
mx-sv-doc-001550,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Francisco de Quero,,,lib,435,Carta de compra/venta,,"Francisco, mulato de 17 años fue vendido en Antequera por 300 pesos.",False,1696-12-31,31/12/1696,False,1696-12-31,31/12/1696,False,152r,152v,300,pesos de oro común en reales,,"Fernando Nieto de Silva vende Francisco, mulato a Lorenzo Olivera Avila."
mx-sv-doc-001549,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Francisco de Quero,,,lib,435,Carta de compra/venta,,"Domingo de la Vega, mulato de 25 años fue vendido en Antequera por 300 pesos.",False,1696-12-31,31/12/1696,False,1696-12-31,31/12/1696,False,119r,120r,300,pesos de oro común en reales,,"Josepha de la Vega, viuda vende Domingo de la Vega, mulato, a Joseph de las Heras, escribano real."
mx-sv-doc-001548,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Francisco de Quero,,,lib,434,Carta de compra/venta,,"Manuel, negro de 30 años fue vendido en Antequera por 380 pesos.",False,1696-12-31,31/12/1696,False,1696-12-31,31/12/1696,False,364v,,380,pesos de oro común,,"En nombre de Benito Dias, Juan Rodriguez vende Manuel, negro a Pablo del Castillo Valenzuela."
mx-sv-doc-001547,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Francisco de Quero,,,lib,434,Carta de compra/venta,,"Antonio, mulato de 7 años fue vendido en Antequera por 250 pesos.",False,1696-12-22,22/12/1696,False,1696-12-22,22/12/1696,False,357v,358v,250,pesos de oro comun horros de alcabala,,"Pedro de Espina vende Antonio, mulato a Pedro Lopez Barragan."
mx-sv-doc-001546,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,738,Carta de compra/venta,,"Ana, mulata criolla de la ciudad de México de 33 años",False,1687-01-01,1687,False,1687-01-01,1687,False,59v,,350,pesos de oro común en reales,,"Contrato de compra-venta de Ana, mujer mulata criolla esclavizada de 33 años de edad, realizado en la ciudad de México."
mx-sv-doc-001545,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,738,Carta de compra/venta,,"Josepha, mulata blanca criolla de la ciudad de México de 30 años",False,1687-01-01,1687,False,1687-01-01,1687,False,46r,,300,pesos de oro común en reales,,"Contrato de compra-venta de Josepha, mujer mulata blanca criolla esclavizada de 30 años de edad, realizado en la ciudad de México."
mx-sv-doc-001544,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,738,Carta de compra/venta,,"Juan, negro de la ciudad de México de 45 años",False,1687-01-01,1687,False,1687-01-01,1687,False,5v,,250,pesos de oro común en reales,,"Contrato de compra-venta de Juan, varón negro esclavizado de 45 años de edad, realizado en la ciudad de México."
mx-sv-doc-001543,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,738,Carta de compra/venta,,"Phelipe de Santiago, mulato criollo de la ciudad de México de 27 años",False,1686-01-01,1686,False,1686-01-01,1686,False,17r,,380,pesos de oro común en reales,,"Contrato de compra-venta de Phelipe de Santiago, varón mulato criollo esclavizado de 27 años de edad, realizado en la ciudad de México."
mx-sv-doc-001542,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,737,Carta de compra/venta,,"Theresa, negra de la ciudad de México de 14 años",False,1684-01-01,1684,False,1684-01-01,1684,False,14r,,340,pesos de oro común en reales,,"Contrato de compra-venta de Theresa, mujer negra esclavizada de 14 años de edad, realizado en la ciudad de México."
mx-sv-doc-001540,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,736,Carta de compra/venta,,"Isabel, negra de Congo de 23 años",False,1681-01-01,1681,,1681-01-01,1681,,52v,,350,pesos de oro común en reales,,"Contrato de compra-venta de Isabel, mujer negra de Congo esclavizada de 23 años de edad, realizado en la ciudad de México."
mx-sv-doc-001541,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,737,Carta de compra/venta,,"Esperansa, negra de Angola de 56 años",False,1683-01-01,1683,False,1683-01-01,1683,False,11v,,125,pesos de oro común en reales,,"Contrato de compra-venta de Esperansa, mujer negra de Angola esclavizada de 56 años de edad, realizado en la ciudad de México."
mx-sv-doc-001539,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,736,Carta de compra/venta,,"Cathalina de la Cruz, negra criolla de la ciudad de México de 30 años",False,1681-01-01,1681,False,1681-01-01,1681,False,5r,,404,pesos de oro común en reales,,"Contrato de compra-venta de Cathalina de la Cruz, mujer negra criolla esclavizada de 30 años de edad, realizado en la ciudad de México."
mx-sv-doc-001538,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Francisco de Quero,,,lib,434,"Trueque, cambio y traspaso",,"Cambio y trueque de esclavizados. Roque de Pibidal entrega Magdalena, negra criolla y su hijo Bartolome, mulequillo a cambio del esclavizado de Juan de Aguero, Manuel, negro atesado.",False,1696-12-17,17/12/1696,False,1696-12-17,17/12/1696,False,345v,347v,,,,
mx-sv-doc-001537,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Francisco de Quero,,,lib,434,Carta de compra/venta,,"Antonio, mulato de 7 años fue vendido en Antequera por 215 pesos.",False,1696-09-22,22/9/1696,False,1696-09-22,22/9/1696,False,263r,264r,215,pesos de oro común en reales,,"Antonio Lopez Barragan, presbitero vende Antonio, mulato de 7 años a Pedro de Espina."
mx-sv-doc-001536,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Francisco de Quero,,,lib,434,Carta de compra/venta,,"Micaela, mulata blanca fue vendida en Antequera por 400 pesos.",False,1696-09-18,18/09/1696,False,1696-09-18,18/09/1696,False,262r,263r,400,pesos de oro común en reales,,"Sebastiana de Robles vende Micaela, mulata blanca a Maria Morillo."
mx-sv-doc-001535,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Francisco de Quero,,,lib,434,Carta de compra/venta,,"Alexo, negro casta cafre de pasa fue vendido en Antequera por 380 pesos.",False,1696-08-08,8/8/1696,False,1696-08-08,8/8/1696,False,238v,,380,pesos de oro común en reales,,"Nicolas de Aragon vende Alexo, negro casta cafre de pasa, a Antonio de San Roman Ladrondi Guebara."
mx-sv-doc-001534,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Francisco de Quero,,,lib,434,Carta de compra/venta,,"Nícolas Thomas, mulato fue vendido en Antequera por 250 pesos.",False,1696-08-06,6/8/1696,False,1696-08-06,6/8/1696,False,237v,,250,pesos de oro comun en reales,,"Josepha Hidalgo vende Nícolas Thomas, mulato a Martin de Ver[...]iz."
mx-sv-doc-001533,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Francisco de Quero,,,lib,433,Carta de compra/venta,,"María de la Concepción, mulata fue vendida en Antequera por 400 pesos.",False,1695-12-16,16/12/1695,False,1695-12-16,16/12/1695,False,90v,,400,pesos de oro común en reales,,"Anna Sanchez de Eredia vende María de la Concepción, mulata a Maria de Bargas y Murillo."
mx-sv-doc-001532,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Francisco de Quero,,,lib,433,Carta de compra/venta,,"Manuela, mulata fue vendida en Antequera por 350 pesos.",False,1695-12-06,06/12/1695,False,1695-12-06,06/12/1695,False,84r,,350,pesos de oro común en reales,,"Ynes de Guzman vende Manuela, mulata a Alonzo Sarmiento."
mx-sv-doc-001529,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,735,Carta de compra/venta,,"Maria de Ortigosa, negra criolla de la ciudad de México de 25 años",False,1678-01-01,1678,,1678-01-01,1678,,7v,,400,pesos de oro común en reales,,"Contrato de compra-venta de Maria de Ortigosa, mujer negra criolla esclavizada de 25 años de edad, realizado en la ciudad de México."
mx-sv-doc-001531,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,735,Carta de compra/venta,,"Francisca, mulatilla de la ciudad de México de 9 años",False,1680-01-01,1680,False,1680-01-01,1680,False,31v,,180,pesos de oro común en reales,,"Contrato de compra-venta de Francisca, mujer mulatilla esclavizada de 9 años de edad, realizado en la ciudad de México."
mx-sv-doc-001530,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,735,Carta de compra/venta,,"Juan de los Sanctos, mulato blanco de Santo Domingo de 27 años",False,1680-01-01,1680,False,1680-01-01,1680,False,19v,,380,pesos de oro común en reales,,"Contrato de compra-venta de Juan de los Sanctos, varón mulato blanco esclavizada de 27 años de edad, realizado en la ciudad de México."
mx-sv-doc-001528,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,735,Carta de compra/venta,,"Catherina, mulata criolla de la ciudad de México de 30 años",False,1672-01-01,1672,False,1672-01-01,1672,False,28r,,315,pesos de oro común en reales,,"Contrato de compra-venta de Catherina, mujer mulata criolla esclavizada de 30 años de edad, realizado en la ciudad de México."
mx-sv-doc-001527,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,735,Carta de compra/venta,,"Joseph, negro de Angola de 49 años",False,1672-01-01,1672,False,1672-01-01,1672,False,13r,,400,pesos de oro común en reales,,"Contrato de compra-venta de Joseph, varón negro esclavizado de 49 años de edad, realizado en la ciudad de México."
mx-sv-doc-001526,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,735,Carta de compra/venta,,"Josepha, mulata de la ciudad de México de 25 años, y sus dos hijos",False,1672-01-01,1672,False,1672-01-01,1672,False,1r,,500/3,pesos de oro común en reales,500,"Contrato de compra-venta de Josepha, mujer mulata esclavizada de 25 años de edad y sus dos hijos, realizado en la ciudad de México."
mx-sv-doc-001525,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,734,Carta de compra/venta,,"Juana, mulata criolla de la ciudad de México de 22 años, y sus dos hijos",False,1669-01-01,1669,False,1669-01-01,1669,False,3r,,530/3,pesos de oro común en reales,530,"Contrato de compra-venta de Juana, mujer mulata criolla esclavizada de 22 años de edad y sus dos hijos, realizado en la ciudad de México."
mx-sv-doc-001524,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,734,Carta de compra/venta,,"Ana, negra de la ciudad de México de 26 años, y sus dos hijos",False,1668-01-01,1668,False,1668-01-01,1668,False,2r,,600/3,pesos de oro común en reales,600,"Contrato de compra-venta de Ana, mujer negra esclavizada de 26 años de edad y sus dos hijos, realizado en la ciudad de México."
mx-sv-doc-001523,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,734,Carta de compra/venta,,"Juana de la Cruz, mulata prieta criolla de Aguascalientes de 19 años",False,1667-01-01,1667,False,1667-01-01,1667,False,23v,,300,pesos de oro común en reales,,"Contrato de compra-venta de Juana de la Cruz, mujer mulata prieta criolla esclavizada de 19 años de edad, realizado en la ciudad de México."
mx-sv-doc-001522,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,734,Carta de compra/venta,,"Luis de la Cruz, negro criollo de la ciudad de México de 15 años",False,1667-01-01,1667,False,1667-01-01,1667,False,20v,,350,pesos de oro común en reales,,"Contrato de compra-venta de Luis de la Cruz, varón mulato esclavizado de 15 años de edad, realizado en la ciudad de México."
mx-sv-doc-001521,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,734,Carta de compra/venta,,"Lucas, mulato de Castilla de 20 años",False,1666-01-01,1666,False,1666-01-01,1666,False,3r,,375,pesos de oro común en reales,,"Contrato de compra-venta de Lucas, varón mulato esclavizado de 20 años de edad, realizado en la ciudad de México."
mx-sv-doc-001520,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,734,Carta de compra/venta,,"Josefa de la Cruz, negra criolla de la ciudad de México de 32 años",False,1663-01-01,1663,False,1663-01-01,1663,False,94v,,400,pesos de oro común en reales,,"Contrato de compra-venta de Josefa de la Cruz, mujer negra criolla esclavizada de 32 años de edad, realizado en la ciudad de México."
mx-sv-doc-001519,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,734,Carta de compra/venta,,"Ipolito, mulato de la ciudad de México de 20 años",False,1663-01-01,1663,False,1663-01-01,1663,False,73r,,150,pesos de oro común en reales,,"Contrato de compra-venta de Ipolito, varón mulato esclavizado de 20 años de edad, realizado en la ciudad de México."
mx-sv-doc-001518,mx-sv-doc-000010,Acervo Histórico del Archivo General de Notarías de la ciudad de México,AHN-CDMX,,-Juan de Cartagena Valdivia,Numero 113,,,vol,734,Carta de compra/venta,,"Jeronimo, negrito de la ciudad de México de 10 años",False,1663-01-01,1663,False,1663-01-01,1663,False,65v,,280,pesos de oro común en reales,,"Contrato de compra-venta de Jeronimo, varón negrito esclavizado de 10 años de edad, realizado en la ciudad de México."
